trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
63958	13739	0	7	3	3	6	1	1.0	3	2014	7	22	2	21.0	31	1	0	0	3495	0.826666667	0.288611111	0.076388889	0.0	0.358333333	0.0	0	0.299444444	1.5	0.72	0.0	0.678108
63963	13739	3	1	3	5	6	5	0.0	3	2014	7	22	2	14.0	7	1	0	0	1927	0.464722222	0.1794444439999999	0.1216666669999999	0.0	0.188333333	0.0	0	0.202777778	0.0	0.38	0.0	0.5958899999999999
63987	13742	1	1	4	4	1	1	1.0	3	2014	7	22	2	17.0	43	0	1	1	13640	3.3025	1.038611111	0.342222222	0.45	0.0	0.0	0	0.826666667	3.6	2.45	0.0	0.339046
63999	13748	0	0	4	1	6	1	1.0	3	2014	7	23	3	8.0	51	1	1	2	6266	1.4091666669999998	0.463055556	0.173333333	0.0	0.4	0.0	0	0.2713888889999999	1.5	0.94	0.0	0.181167
64018	13756	1	0	3	4	1	1	0.0	3	2014	7	23	3	7.25	18	0	0	1	7975	1.928888889	0.620833333	0.096388889	0.183333333	0.208333333	0.1166666669999999	1	0.529166667	2.9	1.42	10.5	0.633071
64028	13759	0	0	1	4	6	1	1.0	3	2014	7	23	3	7.833333333	57	0	0	0	2234	0.553055556	0.206666667	0.128611111	0.0	0.245277778	0.077222222	1	0.161944444	3.0	0.4	10.5	0.427101
64045	13762	0	2	3	5	6	1	1.0	3	2014	7	23	3	17.6	60	1	0	0	1654	0.352222222	0.11	0.034722222	0.0	0.168333333	0.0	0	0.138611111	1.5	0.29	0.0	0.7114229999999999
64058	13764	1	0	1	1	1	1	1.0	3	2014	7	24	4	7.5	59	1	1	1	1351	0.373055556	0.1155555559999999	0.358611111	0.0	0.0144444439999999	0.0	0	0.083888889	1.5	0.27	0.0	0.129139
64071	13769	1	0	3	1	6	1	1.0	3	2014	7	24	4	7.75	57	0	0	0	1858	0.475	0.165833333	0.123333333	0.0	0.261111111	0.0	0	0.1580555559999999	1.5	0.38	0.0	0.226714
64073	13770	0	0	4	3	6	5	0.0	3	2014	7	24	4	9.5	73	1	0	0	2801	0.6777777779999999	0.182222222	0.126944444	0.0	0.2613888889999999	0.0	0	0.1625	0.0	0.45	0.0	0.4
64143	13780	7	1	1	3	1	5	0.0	3	2014	7	24	4	19.58333333	10	0	0	1	698	0.190277778	0.053888889	0.045833333	0.0	0.053055556	0.0	0	0.061666667	0.0	0.17	0.0	0.0495495
64155	13784	1	1	1	3	6	3	0.0	3	2014	7	24	4	11.45	13	1	0	0	2392	0.546111111	0.1916666669999999	0.090833333	0.0	0.247222222	0.0	0	0.176111111	0.0	0.44	0.0	0.507886
64180	13792	0	0	3	4	1	4	1.0	3	2014	7	25	5	7.666666667	21	0	0	1	13351	3.020277778	0.931388889	0.238611111	0.533333333	0.0	0.083333333	1	0.7605555559999999	2.2	2.27	10.5	0.67385
64194	13795	0	0	1	3	1	1	1.0	3	2014	7	25	5	10.5	33	1	1	1	1186	0.330555556	0.150277778	0.075277778	0.0	0.112777778	0.0	0	0.094722222	1.5	0.24	0.0	0.058651
64197	13795	1	2	4	3	1	5	0.0	3	2014	7	25	5	18.5	64	1	0	1	1196	0.270555556	0.087777778	0.0825	0.0	0.1022222219999999	0.0	0	0.081944444	0.0	0.22	0.0	0.155932
64205	13797	1	3	3	1	1	1	1.0	3	2014	7	25	5	17.5	32	0	1	1	9942	2.355833333	0.791388889	0.069166667	0.4	0.097222222	0.269444444	2	0.7555555559999999	4.8	1.87	10.5	0.518382
64207	13798	0	1	3	1	1	1	1.0	3	2014	7	25	5	18.0	50	0	1	1	10985	2.59	0.8694444440000001	0.376111111	0.533333333	0.0	0.0	0	0.8241666670000001	2.9	2.12	10.5	0.6868890000000001
64209	13798	1	1	3	3	1	1	1.0	3	2014	7	25	5	12.75	49	1	0	1	6922	1.720555556	0.548055556	0.246111111	0.233333333	0.0	0.1166666669999999	1	0.469166667	2.4	1.29	0.0	0.71048
64243	13807	0	0	3	3	6	5	0.0	3	2014	7	26	6	10.5	60	0	0	0	1095	0.274166667	0.094444444	0.138888889	0.0	0.05	0.0	0	0.096388889	0.0	0.23	0.0	0.146974
64265	13809	0	5	4	3	1	5	0.0	3	2014	7	26	6	10.08333333	61	0	0	1	2335	0.655	0.220277778	0.438333333	0.0	0.08	0.0	0	0.143055556	0.0	0.51	0.0	0.0446602
64268	13809	1	2	4	3	1	5	0.0	3	2014	7	26	6	9.833333333	62	1	1	1	2335	0.650277778	0.206111111	0.2775	0.0	0.096388889	0.1	1	0.1422222219999999	0.0	0.51	0.0	0.0410156
64280	13811	1	1	3	1	1	1	1.0	3	2014	7	26	6	19.0	29	1	0	1	10942	2.508055556	0.935	0.285833333	0.35	0.0	0.0	0	0.8141666670000001	2.8	1.97	0.0	0.574207
64284	13812	1	2	3	5	6	5	0.0	3	2014	7	26	6	17.25	12	1	0	0	9967	2.3452777780000003	0.772222222	0.305555556	0.316666667	0.0	0.1	1	0.648888889	0.0	1.61	10.5	0.646404
64294	13814	0	2	3	3	6	1	1.0	3	2014	7	26	6	14.0	41	0	1	0	1001	0.292222222	0.123333333	0.080277778	0.0	0.152222222	0.0	0	0.095555556	1.5	0.23	0.0	0.68314
64309	13817	1	1	1	3	1	5	0.0	3	2014	7	27	7	9.766666667	5	1	0	2	453	0.234166667	0.081111111	0.173333333	0.0	0.01	0.0	0	0.054444444	0.0	0.16	0.0	0.00510204
64324	13821	1	2	3	3	6	1	1.0	3	2014	7	27	7	16.75	30	1	1	0	6880	1.576111111	0.486666667	0.085	0.0	0.7483333329999999	0.0	0	0.576944444	1.5	1.24	0.0	0.685604
64356	13831	0	0	2	3	6	1	1.0	3	2014	7	27	7	14.5	30	0	0	0	4014	1.014444444	0.321666667	0.227777778	0.1166666669999999	0.0	0.0	0	0.389166667	1.5	0.91	0.0	0.438972
64407	13845	0	0	1	3	5	1	1.0	3	2014	7	28	1	10.0	28	1	1	2	649	0.203611111	0.0725	0.116111111	0.0	0.025	0.0	0	0.056111111	1.5	0.18	0.0	0.108911
64417	13848	2	1	3	5	2	4	1.0	3	2014	7	28	1	13.0	21	0	0	1	2425	0.609444444	0.291666667	0.097222222	0.1	0.0	0.083333333	1	0.3266666669999999	1.6	0.64	10.5	0.714286
64435	13853	0	1	4	3	6	1	1.0	3	2014	7	28	1	16.5	32	1	0	0	6020	1.627222222	0.47	0.1222222219999999	0.083333333	0.2763888889999999	0.1	1	0.343888889	3.2	1.1	0.0	0.531502
64446	13855	1	3	1	3	1	1	1.0	3	2014	7	29	2	19.0	46	0	1	1	1444	0.3963888889999999	0.125	0.093055556	0.0	0.095	0.0	0	0.083611111	1.5	0.26	0.0	0.152824
64464	13858	0	5	1	3	6	4	1.0	3	2014	7	29	2	21.0	25	0	1	0	575	0.161111111	0.072777778	0.062222222	0.0	0.083333333	0.0	0	0.065277778	1.5	0.12	0.0	0.221277
64470	13860	1	3	1	2	6	3	0.0	3	2014	7	29	2	17.03333333	13	0	0	0	1179	0.3508333329999999	0.108333333	0.218611111	0.0	0.081666667	0.0	0	0.0705555559999999	0.0	0.25	0.0	0.318898
64500	13868	0	1	4	3	2	1	1.0	3	2014	7	29	2	12.8	42	0	1	2	1871	0.513888889	0.16	0.226666667	0.0	0.066666667	0.0	0	0.138888889	1.5	0.35	0.0	0.12
64509	13869	3	0	3	3	2	5	0.0	3	2014	7	29	2	9.0	10	0	0	1	3717	0.860833333	0.285	0.072222222	0.0	0.322222222	0.0	0	0.2319444439999999	0.0	0.54	0.0	0.517365
64520	13872	0	3	1	5	6	1	1.0	3	2014	7	29	2	20.16666667	56	0	1	0	1620	0.3963888889999999	0.176666667	0.091388889	0.0	0.15	0.0	0	0.1436111109999999	1.5	0.31	0.0	0.568665
64552	13879	0	2	4	3	2	1	1.0	3	2014	7	30	3	13.75	37	1	1	1	1775	0.426944444	0.1472222219999999	0.091388889	0.0	0.138333333	0.0	0	0.068888889	1.5	0.22	0.0	0.177419
64553	13879	0	3	4	3	2	1	1.0	3	2014	7	30	3	13.91666667	37	1	1	1	1775	0.396666667	0.1180555559999999	0.091666667	0.0	0.1555555559999999	0.0	0	0.069444444	1.5	0.22	0.0	0.196
64554	13879	0	5	4	3	2	1	1.0	3	2014	7	30	3	19.5	37	1	1	1	1371	0.285555556	0.071944444	0.110833333	0.0	0.078611111	0.0	0	0.041944444	1.5	0.15	0.0	0.198675
64564	13880	2	4	4	3	1	1	1.0	3	2014	7	30	3	0.0	27	0	1	1	2486	0.612777778	0.187777778	0.324166667	0.0	0.074166667	0.0	0	0.1197222219999999	1.5	0.46	0.0	0.0858468999999999
64567	13882	1	0	3	1	6	1	1.0	3	2014	7	30	3	7.833333333	33	1	0	0	17029	3.906944444	1.197777778	0.105833333	0.433333333	0.0	0.166666667	1	1.31	6.4	2.92	10.5	0.805768
64582	13887	1	2	1	3	2	1	1.0	3	2014	7	30	3	13.38333333	58	1	1	1	585	0.188055556	0.070833333	0.087777778	0.0	0.016666667	0.0	0	0.105	1.5	0.19	0.0	0.121693
64585	13887	2	2	1	3	2	1	1.0	3	2014	7	30	3	16.83333333	29	1	0	1	657	0.1913888889999999	0.096111111	0.099722222	0.0	0.033333333	0.0	0	0.129722222	1.5	0.21	0.0	0.137045
64588	13888	0	1	3	3	6	5	0.0	3	2014	7	30	3	9.75	64	0	1	0	533	0.157777778	0.055	0.0	0.0	0.094444444	0.0	0	0.0475	0.0	0.12	0.0	0.4210529999999999
64632	13903	0	1	4	5	1	1	1.0	3	2014	7	31	4	9.333333333	45	1	1	2	1651	0.408611111	0.144444444	0.114722222	0.0	0.18	0.0	0	0.113888889	1.5	0.35	0.0	0.209756
64644	13905	2	0	3	3	1	5	0.0	3	2014	7	31	4	17.5	5	1	0	2	757	0.178055556	0.051388889	0.0258333329999999	0.0	0.054444444	0.0	0	0.0608333329999999	0.0	0.14	0.0	0.4703199999999999
64651	13907	0	0	3	1	6	1	1.0	3	2014	7	31	4	8.0	37	1	1	0	7183	1.822222222	0.688888889	0.243611111	0.183333333	0.114444444	0.083333333	1	0.603888889	4.4	1.32	10.5	0.864765
64669	13910	1	0	1	5	1	1	1.0	3	2014	8	1	5	9.5	56	1	1	2	727	0.193055556	0.048055556	0.0430555559999999	0.0	0.120833333	0.0	0	0.065	1.5	0.16	0.0	0.410256
64694	13918	0	1	4	3	1	1	1.0	3	2014	8	2	6	6.133333333	42	1	1	1	813	0.221944444	0.053888889	0.138611111	0.0	0.028611111	0.0	0	0.0436111109999999	1.5	0.15	0.0	0.0700636999999999
64709	13919	0	3	4	5	1	5	0.0	3	2014	8	2	6	19.26666667	36	1	1	2	4979	1.188888889	0.335	0.166111111	0.0	0.259722222	0.0	0	0.212777778	0.0	0.78	0.0	0.355091
64715	13920	1	2	4	3	1	1	0.0	3	2014	8	2	6	8.916666667000001	33	0	1	1	1437	0.407222222	0.142777778	0.166944444	0.0	0.1	0.0	0	0.075833333	0.0	0.26	0.0	0.18315
64724	13924	0	3	4	5	1	1	1.0	3	2014	8	2	6	13.5	51	1	1	2	5221	1.3733333330000002	0.3913888889999999	0.191944444	0.0	0.553055556	0.0	0	0.386666667	1.5	1.23	0.0	0.270115
64725	13924	0	4	4	5	1	1	1.0	3	2014	8	2	6	17.83333333	51	1	1	2	1562	0.403611111	0.125277778	0.163888889	0.0	0.066666667	0.0	0	0.095	1.5	0.27	0.0	0.163743
64740	13927	1	0	3	3	2	1	1.0	3	2014	8	2	6	8.75	28	1	1	1	26415	5.835	1.730277778	0.1591666669999999	0.716666667	0.04	0.183333333	2	1.020555556	6.3	3.41	10.5	0.54491
64753	13931	0	3	1	3	6	1	1.0	3	2014	8	2	6	19.5	43	0	1	0	1400	0.4158333329999999	0.149722222	0.113611111	0.0	0.152777778	0.0	0	0.149444444	1.5	0.38	0.0	0.414498
64820	13944	0	1	1	3	6	1	1.0	3	2014	8	3	7	14.25	32	1	0	0	1163	0.3419444439999999	0.1216666669999999	0.047777778	0.0	0.149444444	0.152777778	1	0.080277778	3.0	0.24	0.0	0.179931
64851	13956	0	0	4	3	2	1	1.0	3	2014	8	3	7	14.5	38	0	1	1	9918	2.376666667	0.710555556	0.124722222	0.283333333	0.226111111	0.257222222	1	0.410277778	4.1	1.35	0.0	0.373053
64860	13957	2	0	3	3	6	4	1.0	3	2014	8	3	7	13.0	49	0	1	0	4096	1.005277778	0.3533333329999999	0.171388889	0.15	0.0	0.133333333	1	0.327222222	1.6	0.76	0.0	0.637521
64872	13960	2	0	4	3	2	5	0.0	3	2014	8	4	1	15.5	6	1	0	1	1248	0.293611111	0.0872222219999999	0.031944444	0.0	0.095	0.0	0	0.120277778	0.0	0.21	0.0	0.415704
64879	13961	2	1	3	5	1	1	1.0	3	2014	8	4	1	19.5	29	0	1	1	2174	0.5375	0.195555556	0.093055556	0.0	0.2166666669999999	0.0	0	0.2288888889999999	1.5	0.54	0.0	0.61165
64913	13971	1	3	4	3	1	1	1.0	3	2014	8	5	2	18.91666667	36	1	1	2	1653	0.429722222	0.1425	0.343055556	0.0	0.040555556	0.0	0	0.0922222219999999	1.5	0.3	0.0	0.14759
64914	13971	2	0	4	3	1	5	0.0	3	2014	8	5	2	10.0	8	0	0	2	23421	5.680277778	1.675833333	0.243611111	0.0	1.535833333	0.283333333	2	0.671666667	0.0	4.72	0.0	0.281224
64925	13972	1	1	4	3	1	1	1.0	3	2014	8	5	2	15.33333333	21	1	1	1	2074	0.5119444439999999	0.150277778	0.071944444	0.0	0.124166667	0.0	0	0.111666667	1.5	0.37	0.0	0.0870647
64941	13978	1	0	3	1	1	5	0.0	3	2014	8	5	2	5.75	57	0	1	1	3118	0.8280555559999999	0.246666667	0.2072222219999999	0.0	0.1769444439999999	0.0	0	0.1744444439999999	0.0	0.56	0.0	0.2786619999999999
64944	13979	0	1	1	1	1	1	1.0	3	2014	8	5	2	19.0	34	1	1	2	2819	0.681666667	0.318888889	0.160277778	0.0	0.183333333	0.0	0	0.194166667	1.5	0.55	0.0	0.7153079999999999
64946	13980	0	2	3	3	1	1	1.0	3	2014	8	6	3	16.33333333	54	1	1	1	4311	1.03	0.329722222	0.138888889	0.1	0.066666667	0.1	1	0.242777778	3.2	0.7	0.0	0.405034
64947	13980	1	0	3	3	1	1	1.0	3	2014	8	6	3	12.0	56	0	1	1	2287	0.666111111	0.271111111	0.024722222	0.0	0.325	0.091666667	1	0.164166667	3.0	0.52	0.0	0.126904
65000	13993	0	1	3	3	1	1	1.0	3	2014	8	6	3	12.0	39	1	1	2	17958	4.310277778000001	1.304166667	0.106388889	0.5	0.0	0.1	1	0.8644444440000001	4.4	3.15	0.0	0.5221720000000001
65025	14001	0	0	4	3	1	1	1.0	3	2014	8	7	4	15.0	45	1	1	2	2201	0.594444444	0.183333333	0.225833333	0.0	0.2119444439999999	0.0	0	0.110277778	1.5	0.38	0.0	0.229219
65026	14001	0	1	4	3	1	1	1.0	3	2014	8	7	4	16.25	45	1	1	2	2201	0.6133333329999999	0.194444444	0.232222222	0.0	0.136111111	0.0	0	0.129722222	1.5	0.43	0.0	0.282655
65054	14004	1	1	4	3	1	1	1.0	3	2014	8	7	4	22.0	57	1	1	1	6715	1.6927777780000002	0.519166667	0.384444444	0.2	0.0	0.0	0	0.2738888889999999	1.5	1.05	0.0	0.27789
65080	14011	1	0	3	1	6	1	1.0	3	2014	8	8	5	8.0	30	1	0	0	2330	0.5852777779999999	0.245555556	0.188333333	0.1166666669999999	0.0	0.1	1	0.226944444	2.4	0.52	10.5	0.6548350000000001
65133	14023	1	4	3	3	1	4	1.0	3	2014	8	9	6	19.25	41	0	0	1	1566	0.354722222	0.112777778	0.091388889	0.0	0.080277778	0.0	0	0.081666667	1.5	0.24	0.0	0.112245
65139	14024	0	14	4	4	1	1	1.0	3	2014	8	9	6	17.91666667	46	1	1	2	1830	0.483888889	0.133055556	0.135555556	0.0	0.290833333	0.0	0	0.109722222	1.5	0.36	0.0	0.334177
65155	14027	2	1	1	1	2	1	1.0	3	2014	8	9	6	14.66666667	21	0	0	1	1793	0.411111111	0.1172222219999999	0.103888889	0.0	0.181111111	0.1022222219999999	1	0.143888889	3.0	0.29	0.0	0.26834
65171	14029	1	8	4	5	1	1	1.0	3	2014	8	9	6	14.08333333	38	0	1	2	1790	0.411666667	0.1291666669999999	0.108333333	0.033333333	0.0	0.0	0	0.096944444	1.5	0.29	0.0	0.186246
65177	14029	3	4	4	3	2	5	0.0	3	2014	8	9	6	17.5	7	0	0	2	2886	0.670555556	0.2144444439999999	0.205555556	0.0	0.175833333	0.0	0	0.147777778	0.0	0.44	0.0	0.135338
65182	14031	1	0	1	3	1	1	1.0	3	2014	8	9	6	14.0	43	0	1	1	695	0.204166667	0.055277778	0.116944444	0.0	0.0233333329999999	0.0	0	0.075555556	1.5	0.2	0.0	0.183824
65199	14035	1	2	3	3	2	1	1.0	3	2014	8	9	6	12.25	37	1	1	1	6414	1.545833333	0.4975	0.242777778	0.316666667	0.0	0.083333333	1	0.4477777779999999	2.4	0.99	10.5	0.55397
65230	14044	2	0	4	3	1	1	1.0	3	2014	8	10	7	13.0	34	1	1	1	1806	0.4733333329999999	0.146111111	0.138333333	0.0	0.2	0.25	1	0.1066666669999999	3.0	0.36	0.0	0.151042
65233	14044	2	5	4	3	1	1	1.0	3	2014	8	10	7	15.41666667	34	1	1	1	1806	0.4758333329999999	0.1675	0.066666667	0.0	0.2166666669999999	0.166666667	1	0.0866666669999999	3.0	0.31	0.0	0.102564
65247	14049	0	1	1	1	6	1	1.0	3	2014	8	11	1	15.75	18	1	0	0	1291	0.368333333	0.098888889	0.220555556	0.0	0.151666667	0.0	0	0.078888889	1.5	0.22	0.0	0.028169
65262	14056	0	0	3	1	6	1	1.0	3	2014	8	11	1	8.0	37	0	0	0	10851	2.482777778	0.788055556	0.2575	0.35	0.0	0.083333333	1	0.693333333	3.3	1.69	10.5	0.760016
65278	14059	0	0	3	1	1	1	1.0	3	2014	8	11	1	8.5	43	0	1	1	14192	3.328333333	0.95	0.211111111	0.45	0.233333333	0.166666667	2	0.734722222	5.4	2.51	10.5	0.544802
65284	14059	0	6	4	3	1	1	1.0	3	2014	8	11	1	22.75	43	0	1	1	5253	1.308333333	0.4008333329999999	0.377222222	0.0	0.288333333	0.0	0	0.298611111	1.5	0.92	0.0	0.19907
65296	14060	2	3	4	4	5	1	1.0	3	2014	8	11	1	11.83333333	33	0	1	1	12699	2.871944444	0.862777778	0.0675	0.416666667	0.357222222	0.2666666669999999	2	0.5477777779999999	5.8	2.88	0.0	0.31643
65319	14066	2	0	4	3	1	5	0.0	3	2014	8	12	2	8.5	7	1	0	2	6153	1.408611111	0.422222222	0.256111111	0.1	0.15	0.166666667	1	0.378611111	0.0	1.36	0.0	0.676449
65357	14076	0	3	1	3	1	5	0.0	3	2014	8	12	2	16.88333333	69	1	1	2	1200	0.3313888889999999	0.095	0.1255555559999999	0.0	0.1255555559999999	0.0	0	0.079166667	0.0	0.25	0.0	0.0736842
65370	14077	2	5	1	3	1	5	0.0	3	2014	8	13	3	20.26666667	28	0	1	1	1918	0.485833333	0.1575	0.120833333	0.0	0.094722222	0.0	0	0.079722222	0.0	0.29	0.0	0.0348432
65372	14078	0	2	1	3	6	1	0.0	3	2014	8	13	3	15.26666667	52	1	0	0	636	0.140833333	0.040555556	0.082777778	0.0	0.0213888889999999	0.0	0	0.048333333	0.0	0.1	0.0	0.373563
65374	14078	1	2	1	3	6	5	0.0	3	2014	8	13	3	15.26666667	10	0	0	0	636	0.140833333	0.040555556	0.082777778	0.0	0.0213888889999999	0.0	0	0.048333333	0.0	0.1	0.0	0.373563
65385	14081	0	0	4	1	1	1	0.0	3	2014	8	13	3	8.5	35	0	1	2	7619	1.910277778	0.59	0.337222222	0.2166666669999999	0.081111111	0.083333333	1	0.4758333329999999	1.5	1.45	0.0	0.42265
65393	14082	2	0	1	3	6	5	0.0	3	2014	8	13	3	8.0	5	0	0	0	963	0.258611111	0.073333333	0.167222222	0.0	0.037777778	0.0	0	0.0577777779999999	0.0	0.19	0.0	0.365385
65401	14086	0	0	4	3	2	1	1.0	3	2014	8	13	3	10.5	44	1	1	2	4666	1.140555556	0.361388889	0.1291666669999999	0.0	0.3375	0.0	0	0.198611111	1.5	0.66	0.0	0.125874
65402	14086	0	1	4	3	2	1	1.0	3	2014	8	13	3	11.66666667	44	1	1	2	4666	1.107222222	0.303888889	0.204166667	0.0	0.2844444439999999	0.0	0	0.194166667	1.5	0.66	0.0	0.130186
65407	14086	4	0	4	3	2	3	0.0	3	2014	8	13	3	10.5	12	1	0	2	4666	1.140555556	0.361388889	0.1291666669999999	0.0	0.3375	0.0	0	0.198611111	0.0	0.66	0.0	0.125874
65421	14092	0	1	3	4	6	1	1.0	3	2014	8	13	3	16.5	29	0	1	0	2438	0.612222222	0.200277778	0.054722222	0.0	0.277777778	0.0	0	0.193611111	1.5	0.46	0.0	0.406026
65426	14093	0	2	2	3	6	1	1.0	3	2014	8	13	3	18.0	53	0	1	0	6065	1.484444444	0.549166667	0.339722222	0.25	0.0	0.066666667	1	0.496111111	2.4	1.12	0.0	0.791713
65553	14125	0	1	1	5	1	1	1.0	3	2014	8	15	5	13.75	30	0	1	1	789	0.19	0.056388889	0.141388889	0.0	0.028611111	0.0	0	0.055833333	1.5	0.14	0.0	0.373134
65580	14134	1	0	4	3	2	1	1.0	3	2014	8	16	6	18.75	25	0	1	1	24373	5.754444444	2.050833333	0.094444444	0.75	0.085277778	0.25	2	1.069166667	4.6	3.85	0.0	0.539101
65628	14140	0	2	3	5	6	4	0.5	3	2014	8	17	7	17.0	31	1	0	0	3814	0.8191666670000001	0.210277778	0.044444444	0.0	0.301111111	0.0	0	0.1875	0.75	0.57	0.0	0.34963
65633	14141	0	3	4	3	1	1	1.0	3	2014	8	17	7	16.51666667	53	0	1	2	5305	1.236666667	0.410555556	0.092777778	0.0	0.206388889	0.0	0	0.225555556	1.5	0.82	0.0	0.1527089999999999
65657	14146	1	0	4	1	1	1	1.0	3	2014	8	17	7	6.0	42	1	1	1	12843	2.998333333	0.936111111	0.025	0.0	0.849166667	0.35	2	0.475	4.5	1.97	0.0	0.163743
65663	14148	0	1	1	3	1	5	0.0	3	2014	8	17	7	10.5	69	1	1	2	231	0.065277778	0.019166667	0.024722222	0.0	0.0213888889999999	0.0	0	0.018611111	0.0	0.05	0.0	0.238806
65709	14161	2	2	3	3	1	1	1.0	3	2014	8	18	1	19.25	27	1	1	1	11602	2.8655555560000003	1.015	0.1005555559999999	0.3833333329999999	0.0	0.15	1	0.7261111109999999	3.9	2.1	0.0	0.60023
65727	14166	0	0	2	3	1	1	1.0	3	2014	8	19	2	8.0	19	0	0	1	5802	1.4952777780000002	0.507222222	0.016388889	0.05	0.415277778	0.185555556	1	0.2975	3.2	0.96	0.0	0.3744159999999999
65743	14171	0	0	4	1	2	1	1.0	3	2014	8	19	2	4.5	55	1	1	1	3409	1.0069444440000002	0.297777778	0.385555556	0.0	0.245555556	0.0	0	0.150555556	1.5	0.56	0.0	0.0258303
65754	14172	0	1	3	2	6	1	1.0	3	2014	8	19	2	17.75	42	1	0	0	6623	1.441111111	0.590833333	0.190277778	0.2	0.0	0.0	0	0.515	2.4	1.18	10.5	0.841424
65758	14173	0	3	4	5	4	1	1.0	3	2014	8	19	2	10.25	27	1	1	2	911	0.29	0.0975	0.094166667	0.0	0.0625	0.0	0	0.093055556	1.5	0.39	0.0	0.116418
65766	14173	2	5	4	3	1	5	0.0	3	2014	8	19	2	12.0	9	1	0	2	1069	0.312222222	0.1186111109999999	0.176666667	0.0	0.079166667	0.0	0	0.086944444	0.0	0.23	0.0	0.421725
65804	14181	0	1	3	5	1	1	1.0	3	2014	8	19	2	14.0	26	1	1	1	13557	3.139166667	1.043888889	0.175833333	0.55	0.0	0.0	0	1.033333333	2.8	2.7	10.5	0.688978
65825	14185	0	1	4	3	2	1	1.0	3	2014	8	19	2	13.0	49	1	1	1	7680	1.855555556	0.535555556	0.249722222	0.433333333	0.0	0.15	1	0.496666667	3.79	1.26	0.0	0.322148
65865	14196	0	1	3	3	6	1	1.0	3	2014	8	20	3	10.08333333	57	1	0	0	1834	0.436111111	0.120277778	0.056111111	0.0	0.130555556	0.0	0	0.159444444	1.5	0.42	0.0	0.1097559999999999
65900	14202	3	1	3	5	1	5	0.0	3	2014	8	20	3	10.0	7	1	0	1	1957	0.5216666670000001	0.136666667	0.423333333	0.0	0.029166667	0.0	0	0.152777778	0.0	0.55	0.0	0.2036359999999999
65988	14226	0	2	3	3	6	1	1.0	3	2014	8	21	4	19.0	35	1	1	0	4326	1.1180555559999998	0.3569444439999999	0.101944444	0.0	0.296388889	0.085833333	1	0.355555556	3.0	0.92	0.0	0.570313
66015	14234	0	1	3	3	6	5	0.0	3	2014	8	21	4	12.16666667	49	1	0	0	2673	0.738611111	0.26	0.142777778	0.0	0.290555556	0.0	0	0.253888889	0.0	0.56	0.0	0.552516
66037	14238	2	0	4	3	1	5	0.0	3	2014	8	22	5	19.0	6	0	0	1	973	0.290277778	0.0825	0.153333333	0.0	0.0430555559999999	0.0	0	0.056111111	0.0	0.19	0.0	0.019802
66043	14239	3	0	3	3	6	3	0.0	3	2014	8	22	5	11.5	11	1	0	0	3132	0.8019444440000001	0.267777778	0.060277778	0.0	0.263055556	0.099444444	1	0.2163888889999999	0.0	0.55	0.0	0.231065
66097	14248	0	1	4	1	1	1	1.0	3	2014	8	22	5	17.33333333	33	0	1	1	7268	1.684166667	0.579722222	0.225277778	0.25	0.0	0.1166666669999999	1	0.526666667	2.5	1.3	0.0	0.5490510000000001
66107	14252	1	1	4	5	1	1	1.0	3	2014	8	22	5	12.18333333	35	0	1	2	7393	1.8575	0.603055556	0.214166667	0.0	0.513055556	0.096666667	1	0.3938888889999999	3.0	1.34	0.0	0.391396
66115	14253	0	3	4	3	1	1	1.0	3	2014	8	22	5	15.58333333	33	1	0	1	7100	1.727777778	0.523333333	0.091944444	0.25	0.2	0.1	1	0.3933333329999999	3.0	1.25	0.0	0.254943
66127	14254	1	0	3	3	1	3	0.0	3	2014	8	22	5	15.5	13	0	0	2	2161	0.543333333	0.1436111109999999	0.1838888889999999	0.0	0.118333333	0.0	0	0.105277778	0.0	0.36	0.0	0.25066
66143	14256	2	2	4	5	1	1	1.0	3	2014	8	22	5	13.5	48	1	1	1	22950	5.459444444	1.724444444	0.065	1.116666667	0.0	0.183333333	2	1.108611111	3.0	4.11	0.0	0.3412679999999999
66154	14260	0	0	3	1	6	1	1.0	3	2014	8	22	5	7.75	29	0	0	0	9905	2.412777778	0.681388889	0.2713888889999999	0.366666667	0.0	0.1	1	0.667222222	3.3	1.64	10.5	0.627394
66166	14262	1	9	4	3	1	1	1.0	3	2014	8	23	6	19.5	54	0	1	2	2254	0.663333333	0.243055556	0.314166667	0.0	0.0711111109999999	0.0	0	0.173611111	1.5	0.57	0.0	0.1168
66175	14262	2	1	4	5	1	4	0.0	3	2014	8	23	6	8.75	18	0	1	2	20205	4.801666667	1.5061111109999998	0.253611111	0.7666666670000001	0.113333333	0.347777778	2	0.731944444	4.05	3.04	0.0	0.3089179999999999
66192	14263	1	6	4	3	1	5	0.0	3	2014	8	23	6	23.25	68	1	1	1	3270	0.843611111	0.2763888889999999	0.213333333	0.1166666669999999	0.058333333	0.1	1	0.1541666669999999	0.0	0.56	0.0	0.0936937
